title,bundle,fanRating,fanRatingCount,Final Album,directory,Shares Elements With,Suggested directory,Suggested title,King Tom,Final song title,Type,Explicit (Y/N),Album Cover,Recording Device,Fan Comment,Lyrics,artist,cowriter,album,length,comment,composer,feel,genesis,section,key,mode,suzyVerdict,suzyRating,suzyComment,scoreTotal,jd,jdComment,BPM,sitekrating,version,masterpiece,blue,vanweez,solo,rock,uuid,original_filename
01 i must have dranken a lot more th,The Green Years,3.14,7,None,\The Black Room\1998-09 SKECHTAP (2),,,,3,I Must Have Dranken a Lot More Than I Thought I Did,voice memo with guitar,N,,,Track stops and starts,"Please go
On time
I know you’re mine
Too long you don’t
Alone
Why these eyes on my legs
I must have dranken more than I thought I did last night
You told me so
I won’t let go
Your lovin hands around my throat
Be cool Sometime
Be cool sometime
I know you’re mine
And….
Oh away
Why these eyes on my legs
I must have dranken a lot more than I thought I did last night
You told me so
I won’t let go
Your lovin hands around my throat
Be….be",Rivers Cuomo,,1998-09 SKECHTAP (2),104,,Rivers Cuomo,,,,,,,,,,,,104,,,,,,,,32f40bd1cc5a4acfbf4274e29e198c4a,01 i must have dranken a lot more th
01 I'm So Lonely,The Blue-Pinkerton Years,3.28,27,Alone III,\Alone III,,,I'm So Lonely,1.5,I'm So Lonely,Full Song,N,,,,"I'm so lonely I'm going to die 
Why don't you ever listen? 
Somebody save the poor child",,,Alone III,19,,,,,,,,,,,,,,62,,,,,,,,6a6c317288124afb8255fa4e25a86d04,01 I'm So Lonely
01 Intro,Pre-Weezer,1.56,9,None,\1991-12 Rivers' s Opera,,,,,,,N,,,Spoken word; fuzzy audio,,Rivers Cuomo,,1991-12 Rivers' s Opera,43,,Rivers Cuomo,,,,,,,,,,,,62,,,,,,,,88c9ed52ede543cab593a7c8dea4133c,01 Intro
01 Oasis Prechorus or Chorus,The Green Years,1.67,3,None,\The Black Room\1998-05 Riverss Sketch Tape,,,01 Oasis Prechorus or Chorus,1,,Voice Memo with Guitar,N,,,,"are you 
till then I saw you standing there...",Rivers Cuomo,,1998-05 Riverss Sketch Tape,17,,,,,chorus pre,,,,,,,,,76,,,,,,,,6e3f32dd73004fc186a2de6354a5cda8,01 oasis prechorus or chorus
01 Peter No No No No No - Samples an,Pre-Weezer,1.72,9,None,\1989 Cherokee Riffs Best of the Worst Vo,,,,1.5,Peter No No No No No,Full Song,N,,,,,Rivers Cuomo,,1989 Cherokee Riffs Best of the Worst Vo,273,,Rivers Cuomo,,,,,,,,,,,,100,,,,,,,,3ef579a4943a4ce881252f5537bbec0e,01 Peter No No No No No - Samples an
01 Peter No No No No No - Samples an,Pre-Weezer,1.72,9,None,\1989 Cherokee Riffs Best of the Worst Vo,,,,1.5,Peter No No No No No,Full Song,N,,,,,Rivers Cuomo,,1989 Cherokee Riffs Best of the Worst Vo,273,,Rivers Cuomo,,,,,,,,,,,,100,,,,,,,,3ef579a4943a4ce881252f5537bbec0e,01 Peter No No No No No - Samples an
01 Since The Day We Met,By The People,4.27,15,,\William,,,,,,,,,,,,William,,William,171,,,,,,,,,,,,,,118,,,,,,,,92d1a7932ccf4a7e8fc9ec0f1eac3366,01 Since The Day We Met
01 Sing a Melody,The Green Years,3.38,4,None,\The Black Room\1998-06 Rivers's Sketch Tape,,,01 Sing a Melody,1.5,,Voice Memo with Piano,N,,,,"...have a little fun 
...into your... 
oooh ooooh ooooh 
oooh ooooh oooo 
Sing a melody",Rivers Cuomo,,1998-06 Rivers's Sketch Tape,26,,,,melody,,,,,,,,,,74,,,,,,,,cdcb6ceeebc64669a2c170bba092e6fb,01 sing a melody
01 The Biggest Animal (Demo),Pre-Weezer,2.44,9,None,\1990-12 Stuff to Fix Later,,,,2,,Sketch,N,,,,"The biggest animal 
Walking in the field 
Open your door 
Open your door 
Open your door 
Biggest animal 
He walks on by 
Open your door 
Open your door 
Open your door 
So go go go 
Now the real... 
Open your door 
the animal shines 
Turn around baby 
Just want to...you 
Just",Rivers Cuomo,,1990-12 Stuff to Fix Later,68,,Rivers Cuomo,,,,,,,,,,,,68,,,,,,,,0ff5fd3cd2e14d198d233c66ef986534,01 The Biggest Animal (Demo)
01 The Prettiest Girl In The Whole W,The Green Years,4.7,47,Raditude (Deluxe),\The Black Room\Ideas--Used,,,,4,The Prettiest Girl in the Whole Wide World,Full Song,N,,,Sounds like the alone version; on the 4 and 5 star demos of river como list,"Sunshine is falling 
Over my head 
Turtledoves are calling 
Good morning friends 
And I got the prettiest girl in the whole wide world 
And nobody can take her from me 
And in the evening when she goes out walking alone 
I wait at home patiently 
I've never been so happy 
I've never been so sure 
Red roses blooming 
All unaware 
Of seasons turning 
Of coming care 
And I got the prettiest girl in the whole wide world 
And nobody can take her from me 
And in the evening when she goes out walking alone 
I wait at home patiently 
I've never been so happy 
I've never been so sure 
I've got the prettiest girl in the world and I'm in love with her",Rivers Cuomo,,Ideas--Used,174,,Rivers Cuomo,,,pre,,,,,,,,,86,,,,,,,,c5100e1cc10b4bb1aca453ee56e72c87,01 The Prettiest Girl In The Whole W
01 Track 01 3,The Make Believe Years,3.52,23,None,\Unknown Album,,,,3,,Full Song,N,,,Intro-style song,(Instrumental),,,Unknown Album,107,,,,track,,,,,,,,,,96,,,,,,,,ec8634de770b40d6bc04db773948ec93,01 Track 01 3
01 whenever i feel lonely,The Green Years,1.85,10,None,\The Black Room\1998-01 Riffs mit Adam and Writing Tape,,,,1.5,Whenever I feel Lonely,Voice Memo,N,,,,Whenever I feel lonely and the tears are/the tears are in my...,Rivers Cuomo,,1998-01 Riffs mit Adam and Writing Tape,10,,,,,,,,,,,,,,118,,,,,,,,4fdf17bd452d4d4392b3b6c9001ca9d4,01 whenever i feel lonely
01 Where Is My Protector - Rough 2,EWBAITE,4.48,88,None,,,,Where Is My Protector - rough 2,4,Where Is My Protector?,Full Song,,,,,"Here come the media 
They rip my soul from inside 
And if I attempt to flee 
The bastards will chase me through the night 
They search for any word 
That I say out of place 
Hang me from a pole 
So all of the people know my face 
Where is my protector? 
He said that he would be here 
Now I'm all alone 
And I'm as good as dead 
Where is my protector? 
Where is my protector? 
He said that he would be here 
And now I'm all alone 
I'll turn this into joy 
That's all I know how to do 
Pick up this old guitar 
And sing till my face is turning blue 
The years keep rolling by 
And still I'm in last place 
I thought I'd win by now 
But all of my efforts are in waste 
Where is my protector? 
He said that he would be here 
Now I'm all alone 
And I'm as good as dead 
Where is my protector? 
Where is my protector? 
He said that he would be here 
And now I'm all alone 
Where is my protector? 
He said that he would be here 
Now I'm all alone 
And I'm as good as dead 
Where is my protector? 
Where is my protector? 
He said that he would be here 
And now I'm all alone 
Now I'm all alone 
Now I'm all alone",,,EWBAITE,239,,,,,,,,,,,,,,65,,,,,,,,4483e4d255ff4966a6ff2fbcfdbbfc67,01 Where Is My Protector - Rough 2
01-DWEEBs,By The People,3.3,23,,\raykwon,,,,,,,,,,,,raykwon,,raykwon,218,,,,,,,,,,,,,,99,,,,,,,,964614a648cf480da5614ed2b81bec61,01-DWEEBs
016 Let it All Hang Out,The Green Years,3,8,Raditude,\The Black Room\Ideas--Used,,,Let It All Hang Out - Black Room demo,2,Let It All Hang Out,Sketch,N,,,COR: 016,"My
Let it all hang out
If you have a doubt
Call me if you can
Don’t you understand?
Oh",Rivers Cuomo,,Ideas--Used,50,snippets; used,Rivers Cuomo,,,,,,,,,,,,118,,,,,,,,14065fd51d46406dbaa29047ea478d7e,016 Let it All Hang Out
017 Dumb,The Green Years,3.21,7,None,\The Black Room\C.O.R_,,,Dumb,2.5,Dumb,Full Song,N,,,COR: 017,"Dumb 
That's all I wanna be 
Naked and running free 
I wanna be with you 
Denser than a humpback whale 
My head is full of shale 
I wanna set it loose",Rivers Cuomo,,C.O.R_,63,,Rivers Cuomo,,,,,,,,,,,,93,,,,,,,,647ec9eff7f044fc91234ff4fbdcfde0,017 Dumb
019 Mergatroid,The Green Years,2.5,6,None,\The Black Room\C.O.R_,,,Mergatroid,2,Mergatroid,Full Song,N,,,COR: 019,"Stop 
Cut 
To everyone 
Sweeter 
Is never done 
Dumb 
Piss 
Mergatroid 
You hate that I'm annoyed",Rivers Cuomo,,C.O.R_,77,,Rivers Cuomo,,,,,,,,,,,,65,,,,,,,,b36e5ebc8c68499c86a7279d29b2fc85,019 Mergatroid
02 After The Bird Has Flown Out The,The Red-Raditude-Hurley Years,3.62,21,None,\chorus,,,,2,,Voice Memo with Piano,N,,,,(Instrumental),,,chorus,43,used,,,,,,,,,,,,,85,,,,,,,,7ec23d8a22714f6cbf7868a209fadca5,02 After The Bird Has Flown Out The
02 Beautiful Baby,The Green Years,3.5,4,None,\The Black Room\1998-06 Rivers's Sketch Tape,,,02 Beautiful Baby,3,Beautiful Baby,Voice Memo With Guitar,N,,,,"I want you to know
want you to stay
and i want you to go
I said I
I want you to know
I want you to stay
I want you to know
Beautiful baby you're all that I want
All that...
and all that..
oh oh
oh oh
sugar pie
don't you know the reason why
that everybody come along
come along sing a song
saying
beautiful baby
you're all that I want
all in my basement
...in the dawn...
out anything
...baby
...anything
oh oh",Rivers Cuomo,,1998-06 Rivers's Sketch Tape,82,,,,,,,,,,,,,,65,,,,,,,,98e965f39e3840f7ba0a5c983b0440ec,02 beautiful baby
02 Chocolate Puppies - take 1,Pre-Weezer,1.67,6,None,\Assorted Goofiness,,,,,,Conversation,N,,,,,Rivers Cuomo,,Assorted Goofiness,69,1991-10-05; effluvia,Rivers Cuomo,,,,,,,,,,,,65,,,,,,,,c4854c499e7044dcb930096f58d69c63,02 Chocolate Puppies - take 1
02 don't gimme that,The Green Years,1.94,9,None,\The Black Room\Ideas--Used,,,,1.5,,Sketch,N,,,,"Don’t gimme that face 
Don’t gimme that face 
Don’t gimme that face 
‘Cause I got some baby 
If you wanted to make me 
… 
… 
If you wanted some baby 
… 
Don’t gimme that face",Rivers Cuomo,,Ideas--Used,30,,Rivers Cuomo,,,,,,,,,,,,100,,,,,,,,5ce1594e8ed4406a855bc0ad862a4812,02 don't gimme that
02 Funky Hr-16 plus Bass Jam,Pre-Weezer,2.05,11,None,\1989 Cherokee Riffs Best of the Worst Vo,,,,1.5,,Full Song,N,,,,,Rivers Cuomo,,1989 Cherokee Riffs Best of the Worst Vo,266,,Rivers Cuomo,,,,-16,,,,,,,,100,,,,,,,,93bd8009a14c4ccda24dbe8cfbacae37,02 Funky Hr-16 plus Bass Jam
02 Galactus,Pre-Weezer,2.21,7,None,\1990-1992 Yeastmaster Part 2,,,Galactus,1.5,,Partial Song,,,,,"Honey-o-bunny-o-mommy-o what's the ride? 
Funny-o-baby-o-daddy-o what's the ride? 
…",Rivers Cuomo,,1990-1992 Yeastmaster Part 2,17,,Rivers Cuomo,,,,,,,,,,,,62,,,,,,,,e573e1ac732e4bcebf7c9415ad65cee2,02 Galactus
02 Getchoo,The Blue-Pinkerton Years,4.54,81,Pinkerton,\Alone III,,,Getchoo,5,Getchoo,Full Song,N,,,,"This is beginning to hurt 
This is beginning to be serious 
It used to be a game 
Now it's a crying shame 
That you don't wanna play around no more 
Sometimes I push too hard 
Sometimes you fall and skin your knee 
I never meant to do all that I've done to you 
Please baby say it's not oo late 
Get you, uh huh 
Get you, uh huh 
Get you, uh huh 
Get you Get you get you 
Uh huh 
Know this is breaking me up 
You think that I'm some kind of freak 
But if you come back to me 
Then you will surely see 
That I'm just fooling around 
Get you, uh huh 
Get you, uh huh 
Get you, uh huh 
Get you Get you get you 
I can't believe 
What you've done to me 
What I did to them 
You've done to me 
Get you, uh huh 
Get you, uh huh 
Get you, uh huh 
Get you Get you get you 
Uh huh 
This is beginning to hurt 
This is beginning to hurt 
This is beginning to hurt 
This is beginning to hurt",,,Alone III,190,,,,,,,,,,,,,,96,,,,,,,,4cd3a265554443f7bf543a398c566d51,02 Getchoo
02 Heart Songs,The Red-Raditude-Hurley Years,4,24,Red,\Deliverance at Hand,,,Heart Songs,3,Heart Songs,Full Song,N,,,,"Gordon Lightfoot sang a song about a boat that sank in the lake 
At the break of the morn 
A cat named Stevens found a faith he could believe in 
And Joan Baez I never listened to too much jazz 
But hippie songs could be heard in our pad 
Eddie Rabbitt sang about how much he loved a rainy night 
Abba, Devo, Benatar were there the day John Lennon died 
Mister Springsteen said he had a hungry heart 
Grover Washington was happy on the day he topped the chart 
These are the songs 
These are my heart songs 
They never feel wrong 
And when I wake 
For goodness sake 
These are the songs I keep singing 
Quiet Riot got me started with the banging of my head 
Iron Maiden, Judas Priest, and Slayer taught me how to shred 
I gotta admit though 
Sometimes I would listen to the radio 
Debbie Gibson tell me that you think we're all alone 
Michael Jackson's in the mirror 
I gotta have faith if I wanna see clear 
Never gonna give you up 
Whish me love a wishing well 
It takes two to make a thing go right, When the Fresh Prince starts a fight 
Don't you worry for too long 'cause you know 
These are the songs 
These are my heart songs 
They never feel wrong 
And when I wake 
For goodness sake 
These are the songs I keep singing 
Back in 1991 I wasn't having any fun 
'Til my roommate said c'mon and put a brand new record on 
Had a baby on it, he was naked on it 
Then I heard the chords that broke the chains I had up on me 
I got together with my bros at some rehearsal studios 
Then we played our first rock show and watched the fan base start to grow 
We signed a deal to get the dough to make a record of our own 
The songs come on the radio now people go ""This is the song"" 
These are my heart songs 
They never feel wrong 
And when I wake 
For goodness sake 
These are the songs I keep singing 
These are my heart songs 
They never feel wrong 
And when I wake 
For goodness sake 
These are the songs I keep singing 
These are the songs I keep singing 
These are the songs I keep singing 
These are the songs I keep singing",Rivers Cuomo,,Deliverance at Hand,266,published,Rivers Cuomo,,,,,,,,,,,,81,,,,,,,,86a08f50bf7347c5bdf9b81d94a6937c,02 Heart Songs
02 Horseshoes and Handgrenades,By The People,3.43,47,,\geewiz,,,,,,,,,,,,geewiz,,Geewiz,254,,,,,,,,,,,,,,118,,,,,,,,cc6070e0e5c44945a8ee2f77b07221bc,02 Horseshoes and Handgrenades
02 I Just Took the Most Wicked Dump,Pre-Weezer,2.8,10,None,\1991-12 Rivers' s Opera,,,,1,,,N,,,,"Jesus Christ 
Where are you? 
I just took the most wicked dump 
And it tastes so good to me 
Won’t you come and carry me? 
I’m so glad to see you again 
Carry me 
Carry me 
Today 
My Japan",Rivers Cuomo,,1991-12 Rivers' s Opera,114,,Rivers Cuomo,,,,,,,,,,,,113,,,,,,,,043264ac4bc447a09895b8fce0f7b5c8,02 I Just Took the Most Wicked Dump
02 Lipstick or Dynamite,By The People,3.38,8,,\William,,,,,,,,,,,,William,,William,171,,,,,,,,,,,,,,65,,,,,,,,523ef30c989f496db81f158868f9fcfe,02 Lipstick or Dynamite
02 Living In The Bush,Pre-Weezer,3.29,7,,\1990-1992 Yeastmaster Part 1,,,Living In The Bush,2,Living in the Bush,,,,,,"Uh 
Ooooohhhh 
Living in the bush 
Running from the bushman 
You can't sit on by 
Walks a man in push necktie 
I'm so fast 
I'm so sly 
Ask me why I don't try 
Living in the bush 
Running from the bushman 
Your mommy looks so sweet 
To eat 
Like sweet meats 
Open wide 
Throw the bones in my mouth 
Ten feet high 
Six wide 
Rolling to the bushman 
Living in the bush 
Living in the bush 
Living in the bush 
Living in the bush 
Yeah",Rivers Cuomo,,1990-1992 Yeastmaster Part 1,96,,Rivers Cuomo,,,,,,,,,,,,113,,,,,,,,d01ea61d7d58437e93920ca6d6c80b6f,02 Living In The Bush
02 Lover In The Snow,The Green Years,4.74,42,Alone I,\The Black Room\Ideas--Used,,,,5,Lover in the Snow,Full Song,N,,,,"I wanna know 
What were you doing with my friend? 
Out in the eve 
Deep in the shady glen I saw you 
Lying with him 
Down in the snow 
Letting him do 
All of the things that he wants to 
What does he do 
What does he do to you that's so nice? 
And how does it feel 
When he takes your hand and kisses it twice? 
Lying with you 
Down in the snow 
Letting him do 
All of the things that he wants to 
Come on come on come on I feel it 
So you laugh and play around 
Come on come on come on I see it 
You fall and hit the ground 
Come on come on come on I feel it 
You think I'll never know 
Come on come on come on I see it 
Your lover in the snow 
Letting him fill you up with his wine 
Letting him flatter you with his line 
Letting him put you down on the snow 
Taking him in and letting me go 
It hurts for me to see you so 
And I can't take you back no more 
Lover in the snow 
Come on, come on, come on I feel it 
I wanna know 
What were you doing with my friend? 
Out in the eve 
Deep in the shady glen I saw you 
Come on come on come on I feel it 
You laugh and play around Come on come on come on I see it 
You fall and hit the ground 
Come on come on come on I feel it 
You think I'll never know 
Come on come on come on I see it 
Your lover in the snow 
Letting him fill you up with his wine 
Letting him flatter you with his line 
Letting him put you down on the snow 
Taking him in and letting me go 
Come on come on come on 
It hurts for me to see you so 
Come on come on come on 
And I can't take you back no more 
Come on come on come on 
Lover in the snow 
Come on come on come on I feel it 
You laugh and play around 
Come on come on come on I see it 
You fall and hit the ground 
Come on come on come on I feel it 
You think I'll never know 
Come on come on come on I feel it 
Your lover in the snow",Rivers Cuomo,,Ideas--Used,263,,Rivers Cuomo,,,,,,,,,,,,68,,,,,,,,8374527c1ae142ec8a35d2d216e5ef3d,02 Lover In The Snow
"02 oh, oh, oh",The Green Years,2,7,None,\The Black Room\1998-08 SKECH TAYP (A),,,,1.5,"Oh, Oh, Oh",Voice memo with guitar,N,,,,"[wailing] 
and I can't just wait 
and I can't just wait 
to see your face in the nighttime 
and the love is strong",Rivers Cuomo,,1998-08 SKECH TAYP (A),31,,Rivers Cuomo,,,,,,,,,,,,108,,,,,,,,41c233eb0afc492b869f360947fb9c49,"02 oh, oh, oh"
02 Push Me Back,Pre-Weezer,3.32,11,None,\1990-12 Stuff to Fix Later,,,,2.5,Push Me Back,Full Song,N,,,,"Turn around baby 
Just wonder 'bout you 
Just wonder 'bout me 
About nothing new 
Yeah 
Looking back in the window 
See what I missed before 
Loving you is an empty room 
Halfway out 
Halfway out the door 
Seen pain 
You've seen sorrow 
I'm gonna keep pushing you 
Pushing you 
Pushing you 
Till you push me back 
Push me back 
Push me back 
Push me back 
Push me back 
Push me back",Rivers Cuomo,,1990-12 Stuff to Fix Later,78,"previously labelled ""Turn Around Baby""",Rivers Cuomo,,,,,,,,,,,,62,,,,,,,,eb169b56a85b4bc495d5c7d394dc9013,02 Push Me Back
02 sing a melody,The Green Years,2.2,5,None,\The Black Room\1998-01 Riffs mit Adam and Writing Tape,,,,2,,Voice Memo with Guitar,N,,,,"....walking down the street someday
and in the times of trouble she is walking fast away
See a love inside you and the years just pass away
...",Rivers Cuomo,,1998-01 Riffs mit Adam and Writing Tape,43,,,,melody,,,,,,,,,,100,,,,,,,,4b0143ff9ace4cf8a2c3424b96efd548,02 sing a melody
02 Sing a Melody (Prechorus),The Green Years,3.17,3,None,\The Black Room\1998-05 Riverss Sketch Tape,Average Town,,02 Sing a Melody (Prechorus),2.5,Sing a Melody,Voice Memo With Guitar,N,,,,"sing a melody 
break it to me low 
fall apart and then let go 
it makes me whole again 
whole again to see 
yeah makes me whole again 
warm again...",Rivers Cuomo,,1998-05 Riverss Sketch Tape,34,,,,melody,chorus pre,,,,,,,,,96,,,,,,,,d46b53023e3b469e936323c8cfd0719a,02 sing a melody (prechorus_)
02 Stupid Times,Pre-Weezer,1.81,8,None,\1982 Homer Pig News Radio Show Strange S,,,,2.5,,Full Song,N,,,,"(Now our first song is called Stupid Times 
It was written by JP … 
It was meant for a play called Stupid Times 
It’s its theme song you could devise and we’ll listen to the first part of it 
Okay Maestro, start) 
… 
Say you’re caught in 
Stupid times 
Stupid times 
Stupid times 
Stupid times 
Now 
… 
Said I’m caught in 
Stupid times 
Stupid times 
Stupid times 
Stupid times 
Now",Rivers Cuomo,,1982 Homer Pig News Radio Show Strange S,132,,Rivers Cuomo,,,,,,,,,,,,113,,,,,,,,2109c8c7e8be428499ef126fdf1a1b2c,02 Stupid Times
02 tapping song,Pre-Weezer,2,9,None,"\1986 qqq Winter Slapping, Laughing & Tap",,,,1,,,,,,,(Instrumental),Rivers Cuomo,,"1986 qqq Winter Slapping, Laughing & Tap",156,about 1:30 it gets funny,Rivers Cuomo,,,,,,,,,,,,104,,,,,,,,44d748c2c4e24658bc981ec152250bd0,02 tapping song
02 Till There Is Nothing Left,Pre-Weezer,3.18,11,None,\1990 Best Of The Worst,,,,3,,Full Song,N,,,,"Take up a wedding 
Take it for example 
You got two people 
Lying out their teeth 
He gives his pledge 
He will never leave her 
What does he know about forever at a time 
He wants it to last forever 
He wants to give her everything 
How close can we get 
They love one another 'till there is nothing left 
How close can we get 
...till there is nothing 
Extremes...companions... 
... 
He wants it to last forever 
He wants it to last forever 
Wants it to last forever 
He wants to give her everything 
How close can they get 
They want to love one another 
'Till there is nothing left 
How close can they get 
How close can they get 
They want to love one another 
'Till there is nothing left 
There is nothing left",Rivers Cuomo,,1990 Best Of The Worst,224,great start but it falls apart,Rivers Cuomo,,,,,,,,,,,,76,,,,,,,,671faea990e84248a4f178aae19e53f3,02 Till There Is Nothing Left
02 To Get By,Pre-Weezer,1,4,None,\1992 Weezer,,,,1,To Get By,Full Song,N,,,Sounds like the isolated vocal tracks of Numerous Druids,"By… 
… 
To get by 
To get by 
By 
…",Rivers Cuomo,,1992 Weezer,69,,Rivers Cuomo,,,,,,,,,,,,68,,,,,,,,1fef071844a3478b8d9b5beab093e209,02 To Get By
02 Track 02,The Make Believe Years,3.41,16,None,\Unknown Album,,,,2.5,"Always, Forever",Instrumental,N,,,"Instrumental Always, Forever",(Instrumental),,,Unknown Album,206,,,,track,,,,,,,,,,65,,,,,,,,d50d170da8c246a39b38371274a74dbf,02 Track 02
02-Dweeb Nation,By The People,3.62,21,,\raykwon,,,,,,,,,,,,raykwon,,raykwon,236,,,,,,,,,,,,,,102,,,,,,,,596b5c82f1754e798ba8dd333413a3e0,02-Dweeb Nation
022 Pisspot,The Green Years,3.2,5,,\The Black Room,,,,,,,,,,,"You say that you know the answer 
Then they have to bunker down 
You seem up to monkey business 
Jet stream 
Jumping around 
Just talk 
Don’t bother to listen 
Who cares? 
As long as you believe 
Tell mom sooner now or later 
Young pricks are sucking on her sleeve",Rivers Cuomo,,snippets,35,hold too many thoughts ; snippets; ------:21,,,,"verse, pre",,minor phyrgian,,,,3,,,67,4,,,,,,,7ad146237d0840b0936ae2fa20574158,022 Pisspot
025 A BF G,The Green Years,1.88,4,None,\The Black Room\C.O.R_,,,,2.5,,Instrumental,N,,,COR: 025,,Rivers Cuomo,,C.O.R_,68,,Rivers Cuomo,,,,,,,,,,,,108,,,,,,,,e9b7f929f8d741b09cde02fa2c78579c,025 A BF G
025 A BG-G,The Green Years,1.75,4,None,\The Black Room\C.O.R_,,,,3,,Instrumental,N,,,COR: 025,,Rivers Cuomo,,C.O.R_,75,,Rivers Cuomo,,,,,,,,,,,,113,,,,,,,,961259df3cbc4ceca8292d36b1f3623c,025 A BG-G
03 Ain't Got No Words,Pre-Weezer,3.74,23,None,\1990-1992 Yeastmaster Part 1,,,Ain't Got No Words,4,Ain't Got No Words,Full Song,,,,,"She plays games with the stars in the sky 
She knows it all and can tell you why 
She sees the world in my hands 
So what the hell is she doing here? 
What the hell is she doing here? 
Looks so good 
Can't wait to taste it 
Been all around my head 
You hold the water away from me 
So what the hell is she doing here? 
What the hell is she doing here? 
Ain't got no words 
Ain't got no words 
We're singing away 
Because it makes me feel so fucking good 
I can't escape",Rivers Cuomo,,1990-1992 Yeastmaster Part 1,96,xxx,Rivers Cuomo,,,,,,,,,,,,86,,,,,,,,f65cbe6aab0648a4a706f929be0fb6c1,03 Ain't Got No Words
